,PC1,PC2,PC3,cell_type
59.104.048,5.569890901726689,-0.01369981868585851,-0.24400483622059013,
59.104.049,3.572287960484309,-0.4207003467396501,-0.09727973849095783,Macrophage
59.105.028,6.5613089356878795,0.014009463837879712,0.6894120739477754,
59.105.05,5.507967994390185,-0.2516040910619602,-0.27909296300636627,
59.106.04,5.194705253313102,0.6266321935806877,-0.1434149388697592,
59.106.057,4.271547806432846,-0.4039662346655837,0.1430057001718461,
59.107.048,5.1720216178453295,-0.4298037419960637,-0.2840779243722572,
59.107.049,3.4214911477413734,0.1794040937871823,0.5490653664851803,Macrophage
59.108.05,5.854107377471349,-0.21166734867662074,0.5663196278143204,
59.11.002,8.322932673172264,2.0164479967828357,0.5764958599001674,Endothelial
59.11.006,8.178237079153599,1.5237578149741682,1.1256823905488937,Endothelial
59.11.015,9.640490904219238,1.6265020202244347,1.0277589792800292,B
59.11.019,8.211366355701243,1.0262257867358189,1.3066377785412007,Epithelial
59.11.024,9.371329768240262,1.2444771304618583,1.0896715697183053,B
59.11.03,7.953324393913212,0.6653860292161556,0.6816789041020153,
59.11.032,11.618646948283107,1.640297197015864,1.303806260758465,Epithelial
59.11.033,7.948278906908306,0.3233009725665656,1.4098094426240972,B
59.11.046,8.798901710964731,0.6353159800331273,0.8828700606391229,Epithelial
59.11.048,6.3362587099034045,0.8194946127684269,-0.00807632975623229,
59.11.052,8.526217968060019,0.45672470970156515,0.2056616622796258,Epithelial
59.11.054,7.975362138139015,1.1529450663226637,0.7559816073987681,
59.11.055,10.068589662731883,0.944133902485529,1.5366111955062671,B
59.11.063,9.404315140772209,1.1091559659747983,0.16446992043703057,B
59.11.064,9.402346103486448,2.1400375385962866,0.4242005244283086,
59.110.048,3.6743946792565545,0.6179988046741937,0.23280655530940284,Macrophage
59.110.05,4.398795897384449,-1.1602213897488582,-0.3765626393837991,Macrophage
59.112.049,2.2922602161355554,-0.5233562875969843,-0.0778870816164368,Macrophage
59.115.049,3.00617976881274,-0.1870580061372113,-0.5905016091280011,Macrophage
59.117.049,3.759339889700545,-0.28525974676266824,-0.18555252552698406,Macrophage
59.119.049,2.256009504147947,-0.31472594765346745,-0.030551217423309095,Macrophage
59.12.002,8.974189250745692,1.9785815758675869,-0.2573885658484635,Endothelial
59.12.006,7.557477692179415,1.2796387150946211,1.1892723336236537,Endothelial
59.12.007,5.094174703207411,1.032282806037807,0.30998228286448976,B
59.12.015,10.350465192606897,1.6725113811335506,1.3926310366688903,B
59.12.016,8.097106284777546,0.8899432450944845,1.0335248154586003,B
59.12.017,8.916182239369737,0.6135514123908177,-0.20062682861423706,B
59.12.023,8.287223257537251,1.3176282687594798,0.9775349031364188,Epithelial
59.12.024,8.914292490964726,2.0102772587286246,2.272785507220914,B
59.12.03,8.537272491361861,0.5888905823848329,0.4133179432248616,
59.12.032,8.280242498851393,1.225165493842962,1.0821825659036677,Epithelial
59.12.033,9.060295895095758,0.6361155920307038,1.3846148830720968,B
59.12.043,8.485898298709952,0.7444080598710366,1.068242369347037,B
59.12.052,7.557996943712017,1.0169026629198352,0.11205145427801244,
59.12.055,10.817431605977221,1.0802121390976185,1.8159138060714142,
59.12.061,8.701341918802136,1.3469403867220981,1.0021145916607845,Epithelial
59.12.064,7.790888899408486,1.8626830825500553,-0.033389101938441544,
59.121.049,3.1690180212211994,-0.499885099161748,-0.8172633138390107,Macrophage
59.122.049,2.3837007655957514,-1.1341909990609327,0.029989926613151564,Macrophage
59.123.04,4.82067243959059,0.7589893967313618,0.5112010684215128,
59.123.049,3.404056159896841,-0.34145506526940034,-0.14322627567245685,Macrophage
59.13.001,6.282857092435911,2.1176290302849514,0.4232497910760623,Endothelial
59.13.002,9.041585497241211,2.57389090754227,0.20982045180682476,Endothelial
59.13.009,7.981251576841588,0.6199498424232294,0.934029034119244,Endothelial
59.13.015,10.268003077994416,2.0360283927761507,0.8461315189442734,Epithelial
59.13.019,7.699538151490915,1.2686586602960732,1.0387143923309514,Epithelial
59.13.024,8.887674685267152,1.1871237564114874,0.9647503507948048,B
59.13.027,8.550601212761642,0.14571098333392324,0.47858168682686103,
59.13.028,5.698288133776298,0.10626216750039211,0.7813244338860686,
59.13.032,8.350030804426913,0.9417672691253893,1.1905058512907989,Epithelial
59.13.036,8.348377397829957,0.3489223427910649,0.39099151675020316,Epithelial
59.13.038,5.047392621255284,-0.30949372375329726,0.17234666374176058,
59.13.04,5.953673918206295,0.3002186899776645,-0.09296629506830008,
59.13.049,5.61158862449169,-0.13139475440143195,-1.4055675438102166,Macrophage
59.13.051,7.448258354267997,0.12994927083639357,0.28178656090268617,Epithelial
59.13.052,7.266697600486863,1.1244841274690027,1.0219579795550362,B
59.13.055,10.333266845816592,0.8458190951638149,1.1719374103773241,B
59.13.058,6.977960002272759,1.055990331863354,0.43268044792092664,
59.13.06,10.376540961310019,1.8693004457641111,2.0353141993746577,Epithelial
59.130.049,1.9339401280171016,-0.38419967161854457,-0.1762224112177766,Macrophage
59.131.049,3.640032360452641,-1.0101274267046687,-0.44778403709242914,Macrophage
59.131.05,7.012052847275902,-0.21361968844323415,0.336192391774645,
59.133.049,3.0383407478265863,-0.552649096239849,-0.39591188071714867,Macrophage
59.136.049,3.2568018205859977,-0.6333740954335654,0.01267177253828928,Macrophage
59.137.049,3.229405491261476,-0.36289352467299746,-0.19953093775294736,Macrophage
59.14.001,4.313936053023316,1.4056846294959748,-0.8931658089083894,Endothelial
59.14.006,8.150711738695325,1.9040551522302744,0.9675629993102575,B
59.14.007,6.0131770447819335,1.4062813229229292,1.565273662186762,B
59.14.015,9.381915935089316,1.707932352698431,1.3011116136543863,B
59.14.017,8.167119183235743,1.3295339295113453,1.0416902582578693,B
59.14.026,9.349091688250631,1.8917617861170568,0.8314612081019708,B
59.14.027,7.638285415556517,0.5300546856009828,0.94409983897943,
59.14.036,8.830042639199593,0.650661736484474,0.4856691633401378,B
59.14.048,4.491930682600361,-0.2322235844408197,-0.48030255718442255,
59.14.049,3.4383521754866253,0.00982946631110702,-0.7629785052712101,Macrophage
59.14.05,5.699483903167344,0.18690207572047635,0.03943781328945605,
59.14.051,9.461819213716836,0.7146555123881451,1.2813139226499481,Epithelial
59.14.052,8.24243236514309,0.7420171180404006,0.6876997111241565,B
59.14.054,7.856569632675873,0.31835002422877917,0.5693070582428366,B
59.14.055,10.892002436559014,1.489958912993118,1.737975411078073,Epithelial
59.14.056,4.5177128456778055,-0.24648263811796112,-0.12674929604687132,Macrophage
59.14.058,7.733312396702603,0.8394872794670902,0.40991356171127424,
59.14.062,8.683175699472974,0.9575091644031163,0.8060473265855069,Epithelial
59.142.049,3.239072764682981,-0.5214343914273842,-0.044239332173138544,Macrophage
59.15.008,7.875128300915733,1.6854694174513796,0.6523719482231194,Endothelial
59.15.017,9.923315715673574,1.4430502056250574,1.2888134342704856,B
59.15.024,10.130652258726867,1.333257360788227,0.6219743969995516,B
59.15.036,9.321966274734137,0.7275713420671088,0.6583372825624063,
59.15.047,7.6221033523556265,0.8732130924250602,1.4515648694440446,Epithelial
59.15.049,3.2419343883079126,0.3080425239165882,-1.0019628299802876,Macrophage
59.15.05,6.801090449519766,0.061655515642089764,-1.1664304513706456,Epithelial
59.15.052,7.277427420554888,0.9465111258777551,0.31407646358614283,B
59.15.053,8.233570732965456,0.7859267748920716,0.9225604906586544,
59.15.055,9.665733974243906,0.9135728780225908,1.1060001021143369,Epithelial
59.15.061,7.960406061482509,1.2005865555111745,0.5984198030962357,Epithelial
59.151.049,4.074399826257572,-0.828217474245795,0.8446281430019118,Macrophage
59.152.049,3.045815519887131,-0.9497560255433911,0.29478046453760265,Macrophage
59.153.049,3.566891633957864,-0.26990531637592513,-0.1036081260129915,Macrophage
59.154.049,2.954279344393757,-0.944888775196319,-0.051831556210455675,Macrophage
59.155.049,3.7481933336319893,-0.5198411601188925,0.4157045660705373,Macrophage
59.156.049,3.5437731649979556,-1.4013066794322684,-0.011900741701831993,Macrophage
59.157.049,3.6673494860894387,0.12952149174568692,-0.24074831101917307,Macrophage
59.158.049,2.91425542661118,-0.5970092650304109,-0.4270269055625124,Macrophage
59.16.002,7.554947733092989,1.8753196441791773,0.46771674882080155,Endothelial
59.16.016,7.541154152784676,0.8342394601100933,1.3523849721184042,B
59.16.02,6.042960610235429,1.9754488452666967,0.6687819861418768,B
59.16.027,9.171386867839903,0.41683848384182237,0.42811853423431023,
59.16.032,8.812842014035303,0.6231289840451705,0.6497338711992373,Epithelial
59.16.033,6.599334653116328,0.7207151254746088,1.85550409133507,
59.16.037,9.124323840642758,1.1560837650884612,0.14155814085025603,
59.16.04,5.758597308722938,0.08370855080601773,0.38416852073615065,
59.16.042,8.534742958306152,0.5094903107118129,0.6264714177293547,Epithelial
59.16.044,8.545250691106094,0.9223271303754822,0.4544913645762474,
59.16.046,7.988306162930334,1.0993978172969876,0.46704367712914086,Epithelial
59.16.048,4.910562879758016,0.7127038893025427,0.18546709707492903,
59.16.049,3.514071472359764,0.4867787494864471,-0.8534088297050433,Macrophage
59.16.05,5.348318311987601,0.1455061211860657,-0.9918228828979134,
59.16.054,9.185838476776926,0.5219621391410277,0.7335737287345047,B
59.16.055,10.668992124465095,0.818926124379499,0.9601682282466756,B
59.16.061,5.291578051810364,0.7005770329029037,1.5566116979906752,Epithelial
59.165.049,3.308681238950335,-0.1358179688993858,-0.002038036426332787,Macrophage
59.166.049,3.0670487292598514,-0.5813780659279222,-0.6212028309068512,Macrophage
59.17.006,9.26917053004436,1.3555314803996303,0.10729960632315326,B
59.17.009,7.32531272212665,0.8451252835741907,0.21596672847585036,Endothelial
59.17.019,8.646553221556287,1.4271285320483802,1.587068302637099,Epithelial
59.17.028,5.5235716682872145,0.16633789620952255,0.4074163993976458,
59.17.033,8.893919862971316,-0.09588405070835904,0.916658306858905,Epithelial
59.17.048,4.662754789720747,0.34989909471614977,-0.1243021058229818,
59.17.05,6.140810581378691,0.009841487460420852,-0.06975582576714402,
59.17.055,9.834313756296993,1.354231881231129,0.7941491244104932,B
59.17.058,6.853703288210391,1.1673688205158743,0.7734457339923447,
59.17.063,8.299828940278365,0.916048079028395,0.5800195160077579,B
59.174.049,2.2426316126088546,-0.4675562962447923,-1.1839965061598285,Macrophage
59.178.049,2.632964964652075,-1.0487336261992093,-0.2974041718573268,Macrophage
59.18.002,7.604290104761971,1.7225797177071607,-0.18094113650804997,Endothelial
59.18.006,8.459382910352014,1.988334575867607,1.1724520087417174,B
59.18.007,6.727598880949012,1.775676981452055,1.577291652245245,B
59.18.009,6.318748110668267,1.0303726645898554,1.0025970249174998,Endothelial
59.18.015,7.852712483959914,1.4188178479394356,1.2445721871594142,B
59.18.016,10.835738817088753,0.7077303606791742,0.5502986826711016,B
59.18.03,6.069064826008003,0.3103612348330008,0.2752146544768864,
59.18.032,8.45472047556381,1.1479319265916552,1.0994952447503454,Epithelial
59.18.038,4.8379980368662885,-0.18878266599952878,0.31728337976618537,
59.18.046,8.017428812618276,2.1470443123264307,0.8884781159021939,Epithelial
59.18.053,7.26312545275157,0.1878173103030078,0.7590584251721869,B
59.18.054,9.164852385682135,0.30808212695521825,0.8327112901311541,B
59.18.055,8.897911185650733,0.35302711333859343,0.3333510692911929,Epithelial
59.18.056,4.1492339238423455,1.0143140165730635,-0.004478709325165328,Macrophage
59.180.049,2.885689394206594,-1.1445825908545764,0.04149308822400966,Macrophage
59.181.049,2.3570843861007846,-1.2802196192108615,2.014199186981901,Macrophage
59.19.002,6.8702242627365955,1.8923087166941133,0.3429550588473826,Endothelial
59.19.006,6.985376566575541,0.8342123624514263,0.6344064471523523,Endothelial
59.19.009,6.519446755329326,0.7963076724233196,0.3272306564947387,Endothelial
59.19.019,9.36028437298226,1.0533027870623861,1.2372007384226718,Epithelial
59.19.027,8.104809654830074,0.6331855908242752,0.7004300044555755,B
59.19.052,8.240319376938718,0.17595432548978474,0.05578355211272828,B
59.19.054,7.920185101744192,0.4146405275314083,-0.24228791738598732,
59.19.056,3.894945294496009,0.35125511992210545,-0.08533775722601568,Macrophage
59.19.057,4.216585413728577,-0.005088306661727671,-0.15984456297528613,Macrophage
59.19.06,10.214116316196709,2.1528707285379007,1.801956417096381,Epithelial
59.195.049,3.0309137834612705,-0.8364565845278669,0.03025560647442286,Macrophage
59.2.015,10.27951446071728,1.503033292938584,0.6348172215276339,B
59.2.019,9.924734844732082,1.2081650019647647,1.5052163450482294,Epithelial
59.2.02,8.77449220636577,1.5029750762439769,1.5188183248372065,B
59.2.022,8.031809153122115,1.7490685450845755,0.7853949892363644,Epithelial
59.2.024,9.106400838826936,1.7658443653497424,0.8055184640300047,B
59.2.032,10.812790260881812,1.5462924412471422,1.4836629588445631,Epithelial
59.2.033,8.29715859186172,0.8557364531365212,1.1914943896785557,B
59.2.043,8.285511635493744,0.7058476968991452,0.9940303844525589,B
59.2.049,3.985964488208757,-0.12515075856305385,-1.6513485455838377,Macrophage
59.2.05,5.400615566394531,-0.310754903845037,-0.8954430048290956,
59.2.052,8.021531009308136,0.45654236137409726,0.5207633408427166,B
59.2.053,8.285064859392879,0.3006701437191947,0.08085054167690799,Epithelial
59.2.054,7.762584254929841,0.0926353507756002,1.4906597244547346,Epithelial
59.2.056,3.603711175699374,0.3991335144911771,-0.13132596458364357,Macrophage
59.2.061,9.678759424877653,1.1385513541094183,1.3645621750508379,Epithelial
59.2.063,9.8174600521769,1.1104464989629452,0.5049773495478194,Epithelial
59.20.003,9.049141528571447,2.0974284471704756,1.3635796653288765,B
59.20.015,9.776899487872228,2.073620623685147,0.7203413727255208,Epithelial
59.20.016,7.67151286543519,1.1573015594262133,0.9178649195924888,B
59.20.017,9.836644916137491,1.4202912946182495,1.1774168481237974,B
59.20.019,7.166831317778952,0.5875816588791191,0.9735877358424281,Epithelial
59.20.028,6.023363543387472,0.7133983794382501,1.3701722685769635,
59.20.03,8.145351351931488,0.3863236767139628,0.8703913669814637,
59.20.037,10.34892812833723,0.8041924387492885,1.882580601831084,Epithelial
59.20.045,8.90345617717496,0.9141227863796396,0.16595037361917417,B
59.20.048,5.981000411670765,0.4252410426115482,0.8065380196452558,
59.20.052,7.0010540886812835,0.8837754187312185,1.3878625046552455,Epithelial
59.20.054,9.507046823805313,0.6769703349013814,0.603160601906459,B
59.20.063,8.88542360284396,0.8627184728712092,0.5820980937634458,
59.203.049,2.8838355617564395,-0.7697247803149854,0.2950561196755287,Macrophage
59.21.016,7.40119467662731,1.0438200927404944,0.9751554657875052,B
59.21.017,7.661918142124481,0.9554893061323194,0.8478368751609963,B
59.21.019,7.7069294125098615,0.9927939562799213,1.0218859821643602,Epithelial
59.21.027,9.947496168709282,0.845046693591461,0.5085199355181425,Epithelial
59.21.032,8.081290698460895,1.4946293940905724,1.347329190032089,Epithelial
59.21.048,5.619366622273412,-0.2914622933219366,-0.08685214238659823,
59.21.054,8.36511884283274,0.2271442289746129,0.29956022423471945,B
59.21.056,3.094401295012383,0.566895586185978,0.36434648667468406,Macrophage
59.21.062,9.010183530012169,1.9345444362644642,0.9688099910250799,
59.21.063,9.0069652965396,1.3352762346192737,0.5984851597061712,B
59.22.003,9.20779370994532,1.4054543320074895,0.6108436087156411,B
59.22.015,8.49428436003855,1.371734422447895,1.1609503226649291,B
59.22.026,7.399630305159356,2.402786597458777,0.9883147702105466,B
59.22.027,9.450245518123777,0.36388866108554163,0.16481142142161828,
59.22.039,3.4651697201798486,0.2218465820184366,-0.3929679441367034,Macrophage
59.22.044,7.885465468338621,0.7618856114458562,1.1160536742290126,
59.22.045,10.297529240057033,0.27284829773073344,1.390794569073634,Epithelial
59.22.049,5.478496194473063,0.4624019560739388,-1.3186382102485192,Macrophage
59.22.05,5.954507443782313,0.8321711597436213,-0.2393986465499617,
59.22.052,7.921988356713806,0.4760442927195435,0.6130332118270948,B
59.23.001,5.804615516001351,1.089280133433635,-0.26080329657318946,Endothelial
59.23.009,7.379826876067531,1.3505549448682457,0.4529076185008179,Endothelial
59.23.021,6.292751744395588,1.3172864616556912,0.7142678199737644,B
59.23.027,9.193721309695107,0.394511065132828,1.0792322786450086,
59.23.03,8.096511544314687,0.07865776008825975,1.0487307910228658,
59.23.033,8.572909515103374,0.4709298792536038,0.3680607234317303,Epithelial
59.23.039,2.2771633079113465,0.04640325241325027,-0.4488484648355628,Macrophage
59.23.042,8.296997423114084,1.7181564981528736,1.4071070720313648,Epithelial
59.23.045,9.674254995058815,0.5012647021838345,-0.015264959415488269,Epithelial
59.23.047,9.833566623802232,1.0539351435960034,1.0336327273786412,Epithelial
59.23.05,4.924290915947601,0.14765036858702246,-1.1416199889435745,
59.23.054,7.600940978918878,0.42964739820479864,0.35214045362749263,B
59.23.056,2.9257927947896487,0.4599914647513768,-0.10258058704732988,Macrophage
59.23.057,4.896116580635954,0.08443566329474245,-0.23052075793436141,
59.23.058,10.643614120915032,1.1871200897511804,0.09951040930088811,
59.23.064,9.319499851995715,1.7214727853468386,0.12227498303306127,
59.24.008,6.71624096061648,1.2434985511164918,0.6885836710689692,Endothelial
59.24.017,8.299542130210932,1.2478867132201246,0.7092234861007736,B
59.24.027,8.883170010720157,0.10185930523434245,0.7966771569129701,
